Time,Last Pit
3340,28.490633333333335
3360,28.823966666666667
3380,29.157300000000003
3400,29.490633333333335
3420,29.823966666666667
3440,30.157300000000003
3460,30.490633333333335
3480,30.823966666666667
3500,31.157300000000003
3520,31.490633333333335
3540,31.823966666666667
3560,32.1573
3580,32.490633333333335
3600,32.82396666666667
3620,33.1573
3640,33.490633333333335
3660,33.82396666666667
3680,34.1573
3700,34.490633333333335
3720,34.82396666666667
3740,35.1573
3760,35.490633333333335
3780,35.82396666666667
3800,36.1573
3820,36.490633333333335
3840,36.82396666666667
3860,37.1573
3880,37.490633333333335
3900,32.899566666666665
3920,33.2329
3940,33.56623333333333
3960,33.899566666666665
3980,34.2329
4000,34.56623333333334
4020,34.89956666666667
4040,35.2329
4060,35.56623333333334
4080,35.89956666666667
4100,36.2329
4120,36.56623333333334
4140,36.89956666666667
4160,37.2329
4180,37.56623333333334
4200,37.89956666666667
4220,38.2329
4240,38.56623333333334
4260,38.89956666666667
4280,39.2329
4300,37.78473333333333
4320,37.31918333333333
4340,37.65251666666666
4360,37.98585
4380,38.31918333333333
4400,38.65251666666666
4420,38.98585
4440,39.31918333333333
4460,39.65251666666666
4480,39.98585
4500,40.31918333333333
4520,40.65251666666666
4540,40.98585
4560,41.31918333333333
4580,41.65251666666666
4600,41.98585
4620,42.31918333333333
4640,42.65251666666666
4660,33.493966666666665
4680,33.8273
4700,34.16063333333333
4720,34.493966666666665
4740,34.8273
4760,35.16063333333333
4780,35.493966666666665
4800,35.8273
4820,36.16063333333333
4840,36.493966666666665
4860,36.8273
4880,37.16063333333333
4900,37.493966666666665
4920,37.8273
4940,38.16063333333333
4960,38.493966666666665
4980,38.8273
5000,39.16063333333333
5020,39.493966666666665
5040,39.8273
5060,40.16063333333333
5080,40.493966666666665
5100,40.8273
5120,41.16063333333333
5140,41.493966666666665
5160,41.8273
5180,42.16063333333333
5200,42.493966666666665
5220,42.8273
5240,43.16063333333333
5260,43.493966666666665
5280,43.8273
5300,44.16063333333333
5320,44.493966666666665
5340,44.8273
5360,45.16063333333333
5380,45.493966666666665
5400,45.8273
5420,46.16063333333333
5440,46.493966666666665
5460,46.8273
5480,47.16063333333333
5500,47.493966666666665
5520,47.8273
5540,48.16063333333333
5560,48.493966666666665
5580,48.8273
5600,49.16063333333333
5620,49.493966666666665
5640,49.8273
5660,50.16063333333333
5680,50.493966666666665
5700,50.8273
5720,51.16063333333333
5740,51.493966666666665
5760,51.8273
5780,52.16063333333333
5800,52.493966666666665
5820,52.8273
5840,53.16063333333333
5860,53.493966666666665
5880,53.8273
5900,51.567800000000005
5920,51.901133333333334
5940,52.23446666666667
5960,52.567800000000005
5980,52.901133333333334
6000,53.23446666666667
6020,52.63303333333333
6040,52.966366666666666
6060,53.2997
6080,53.63303333333333
6100,53.966366666666666
6120,54.2997
6140,54.63303333333333
6160,53.3656
6180,53.698933333333336
6200,54.03226666666667
6220,54.3656
6240,54.698933333333336
6260,55.03226666666667
6280,55.3656
6300,55.698933333333336
6320,56.03226666666667
6340,56.3656
6360,56.698933333333336
6380,57.03226666666667
6400,57.3656
6420,57.698933333333336
6440,58.03226666666667
6460,58.3656
6480,58.698933333333336
6500,38.559933333333326
6520,37.42053333333333
6540,37.23786666666667
6560,37.5712
6580,37.90453333333333
6600,38.23786666666667
6620,38.5712
6640,38.90453333333333
6660,39.23786666666667
6680,39.5712
6700,37.437133333333335
6720,37.77046666666667
6740,38.1038
6760,37.785916666666665
6780,38.119249999999994
6800,38.45258333333333
6820,38.785916666666665
6840,39.119249999999994
6860,38.0829
6880,38.41623333333334
6900,37.198883333333335
6920,37.53221666666666
6940,37.86555
6960,38.198883333333335
6980,38.53221666666666
7000,38.86555
7020,39.198883333333335
7040,39.53221666666666
7060,39.86555
7080,40.198883333333335
7100,40.53221666666666
7120,32.900216666666665
7140,33.23355
7160,33.56688333333333
7180,33.900216666666665
7200,34.23355
7220,34.56688333333333
7240,34.900216666666665
7260,35.23355
7280,35.56688333333333
7300,35.900216666666665
7320,30.519266666666667
7340,30.8526
7360,31.18593333333333
7380,31.519266666666667
7400,31.8526
7420,32.18593333333333
7440,32.51926666666667
7460,32.8526
7480,33.18593333333333
7500,33.51926666666667
7520,33.8526
7540,34.18593333333333
7560,34.51926666666667
7580,34.8526
7600,35.18593333333333
7620,35.51926666666667
7640,33.76085
7660,34.09418333333333
7680,36.51926666666667
7700,36.8526
7720,37.18593333333333
7740,37.51926666666667
7760,37.8526
7780,38.18593333333333
7800,38.51926666666667
7820,38.8526
7840,39.18593333333333
7860,39.51926666666667
7880,39.8526
7900,40.18593333333333
7920,40.51926666666667
7940,40.8526
7960,41.18593333333333
7980,41.51926666666667
8000,41.8526
8020,42.18593333333333
8040,42.51926666666667
8060,42.8526
8080,43.18593333333333
8100,43.51926666666667
8120,43.8526
8140,44.18593333333333
8160,44.51926666666667
8180,44.8526
8200,45.18593333333333
8220,45.51926666666667
8240,45.8526
8260,46.18593333333333
8280,46.51926666666667
8300,46.8526
8320,44.84761666666667
8340,45.18095
8360,45.51428333333333
8380,45.84761666666667
8400,46.18095
8420,46.51428333333333
8440,46.84761666666667
8460,47.18095
8480,47.51428333333333
8500,47.84761666666667
8520,48.18095
8540,48.51428333333333
8560,48.84761666666667
8580,49.18095
8600,143.33333333333334
8620,143.66666666666666
8640,144.0
8660,144.33333333333334
8680,144.66666666666666
8700,51.18095
8720,49.68106666666666
8740,50.014399999999995
8760,50.34773333333332
8780,50.68106666666666
8800,51.014399999999995
8820,50.75271666666666
8840,51.08604999999999
8860,49.15565
8880,49.48898333333333
8900,49.37238333333333
8920,49.70571666666667
8940,50.48898333333333
8960,50.822316666666666
8980,51.15565
9000,51.48898333333333
9020,51.822316666666666
9040,52.15565
9060,52.48898333333333
9080,52.822316666666666
9100,53.15565
9120,53.48898333333333
9140,53.822316666666666
9160,54.15565
9180,54.48898333333333
9200,54.822316666666666
9220,55.15565
9240,55.48898333333333
9260,55.822316666666666
9280,56.15565
9300,56.48898333333333
9320,56.822316666666666
9340,57.15565
9360,57.48898333333333
9380,57.822316666666666
9400,58.15565
9420,58.48898333333333
9440,58.822316666666666
9460,59.15565
9480,59.48898333333333
9500,59.822316666666666
9520,60.15565
9540,60.48898333333333
9560,60.822316666666666
9580,61.15565
9600,61.48898333333333
9620,61.822316666666666
9640,62.15565
9660,62.48898333333333
9680,62.822316666666666
9700,60.234550000000006
9720,60.56788333333334
9740,60.90121666666667
9760,61.234550000000006
9780,61.56788333333334
9800,58.29036666666666
9820,58.03256666666666
9840,58.365899999999996
9860,58.69923333333333
9880,59.03256666666666
9900,26.308266666666654
9920,26.641599999999986
9940,26.97493333333332
9960,27.308266666666654
9980,27.641599999999986
10000,27.97493333333332
10020,28.308266666666654
10040,28.641599999999986
10060,28.97493333333332
10080,29.308266666666654
10100,29.641599999999986
10120,29.97493333333332
10140,30.308266666666654
10160,30.641599999999986
10180,30.97493333333332
10200,31.308266666666654
10220,31.641599999999986
10240,31.97493333333332
10260,32.308266666666654
10280,32.64159999999999
10300,32.97493333333332
10320,33.308266666666654
10340,33.64159999999999
10360,33.97493333333332
10380,34.308266666666654
10400,34.64159999999999
10420,34.97493333333332
10440,35.308266666666654
10460,35.64159999999999
10480,35.97493333333332
10500,36.308266666666654
10520,36.64159999999999
10540,36.97493333333332
10560,37.308266666666654
10580,37.64159999999999
10600,37.97493333333332
10620,38.308266666666654
10640,38.64159999999999
10660,38.97493333333332
10680,39.308266666666654
10700,39.64159999999999
10720,39.97493333333332
10740,40.308266666666654
10760,40.64159999999999
10780,40.97493333333332
10800,41.308266666666654
10820,41.64159999999999
10840,41.97493333333332
10860,42.308266666666654
10880,42.64159999999999
10900,42.97493333333332
10920,43.308266666666654
10940,43.64159999999999
10960,43.97493333333332
10980,44.308266666666654
11000,44.64159999999999
11020,44.97493333333332
11040,45.308266666666654
11060,45.64159999999999
11080,45.97493333333332
11100,46.308266666666654
11120,46.64159999999999
11140,46.97493333333332
11160,47.308266666666654
11180,47.64159999999999
11200,47.97493333333332
11220,48.308266666666654
11240,48.64159999999999
11260,48.97493333333332
11280,49.308266666666654
11300,49.64159999999999
11320,49.97493333333332
11340,50.308266666666654
11360,50.64159999999999
11380,50.97493333333332
11400,51.308266666666654
11420,51.64159999999999
11440,51.97493333333332
11460,52.308266666666654
11480,52.64159999999999
11500,52.97493333333332
11520,53.308266666666654
11540,53.64159999999999
11560,53.97493333333332
11580,54.308266666666654
11600,54.64159999999999
11620,54.97493333333332
11640,49.46180000000001
11660,49.79513333333334
11680,50.128466666666675
11700,50.46180000000001
11720,49.37231666666666
11740,49.70565
11760,50.038983333333334
11780,50.37231666666666
11800,50.70565
11820,51.038983333333334
11840,51.37231666666666
11860,51.70565
11880,52.038983333333334
11900,52.37231666666666
11920,52.70565
11940,52.971483333333346
11960,53.304816666666675
11980,53.63815000000001
12000,53.971483333333346
12020,54.304816666666675
12040,54.63815000000001
12060,54.971483333333346
12080,55.304816666666675
12100,55.63815000000001
12120,55.971483333333346
12140,56.304816666666675
12160,56.63815000000001
12180,56.971483333333346
12200,57.304816666666675
12220,57.63815000000001
12240,57.971483333333346
12260,58.304816666666675
12280,58.63815000000001
12300,58.971483333333346
12320,59.304816666666675
12340,59.63815000000001
12360,57.72109999999999
12380,58.05443333333333
12400,58.38776666666666
12420,58.72109999999999
12440,59.05443333333333
12460,59.38776666666666
12480,59.72109999999999
12500,60.05443333333333
12520,60.38776666666666
12540,60.72109999999999
12560,61.05443333333333
12580,54.20283333333334
12600,54.53616666666667
12620,54.8695
12640,55.20283333333334
12660,55.53616666666667
12680,55.8695
12700,56.20283333333334
12720,56.53616666666667
12740,56.8695
12760,57.20283333333334
12780,57.53616666666667
12800,57.8695
12820,58.20283333333334
12840,58.53616666666667
12860,58.8695
12880,56.12658333333332
12900,56.45991666666666
12920,56.793249999999986
12940,57.12658333333332
12960,57.45991666666666
12980,57.793249999999986
13000,58.12658333333332
13020,57.64276666666668
13040,51.65045
13060,51.983783333333335
13080,52.31711666666667
13100,52.65045
13120,52.983783333333335
13140,53.31711666666667
13160,53.65045
13180,53.983783333333335
13200,54.31711666666667
13220,54.65045
13240,54.983783333333335
13260,55.31711666666667
13280,55.65045
13300,55.983783333333335
13320,56.31711666666667
13340,56.65045
13360,56.983783333333335
13380,57.31711666666667
13400,57.65045
13420,35.90603333333332
13440,36.239366666666655
13460,36.57269999999998
13480,36.90603333333332
13500,37.239366666666655
13520,37.57269999999998
13540,37.90603333333332
13560,38.239366666666655
13580,38.57269999999998
13600,38.90603333333332
13620,39.239366666666655
13640,39.57269999999998
13660,39.90603333333332
13680,40.239366666666655
13700,40.57269999999998
13720,40.90603333333332
13740,41.239366666666655
13760,41.57269999999998
13780,41.90603333333332
13800,42.239366666666655
13820,42.57269999999998
13840,42.90603333333332
13860,36.87196666666666
13880,37.20529999999999
13900,37.53863333333332
13920,37.87196666666666
13940,38.20529999999999
13960,38.53863333333332
13980,38.87196666666666
14000,39.20529999999999
14020,39.53863333333332
14040,39.87196666666666
14060,40.20529999999999
14080,40.53863333333332
14100,40.87196666666666
14120,41.20529999999999
14140,41.53863333333332
14160,41.87196666666666
14180,42.20529999999999
14200,42.53863333333332
14220,42.87196666666666
14240,43.20529999999999
14260,43.53863333333332
14280,43.87196666666666
14300,44.20529999999999
14320,44.53863333333332
14340,44.87196666666666
14360,45.20529999999999
14380,45.53863333333332
14400,45.87196666666666
14420,46.20529999999999
14440,46.53863333333332
14460,46.87196666666666
14480,47.20529999999999
14500,47.53863333333332
14520,47.87196666666666
14540,48.20529999999999
14560,48.53863333333332
14580,48.87196666666666
14600,49.20529999999999
14620,49.53863333333332
14640,49.87196666666666
14660,50.20529999999999
14680,50.53863333333332
14700,41.71775000000001
14720,42.051083333333345
14740,42.384416666666674
14760,42.71775000000001
14780,43.051083333333345
14800,43.384416666666674
14820,43.71775000000001
14840,44.051083333333345
14860,44.384416666666674
14880,44.71775000000001
14900,45.051083333333345
14920,45.384416666666674
14940,45.71775000000001
14960,46.051083333333345
14980,46.384416666666674
15000,46.71775000000001
15020,47.051083333333345
15040,47.384416666666674
15060,47.71775000000001
15080,48.051083333333345
15100,48.384416666666674
15120,48.71775000000001
15140,49.051083333333345
15160,49.384416666666674
15180,49.71775000000001
15200,50.051083333333345
15220,47.02426666666667
15240,47.357600000000005
15260,47.690933333333334
15280,48.02426666666667
15300,48.357600000000005
15320,48.690933333333334
15340,49.02426666666667
15360,49.357600000000005
15380,49.690933333333334
15400,47.628016666666674
15420,47.96135000000001
15440,48.29468333333334
15460,48.628016666666674
15480,48.96135000000001
15500,48.45678333333332
15520,48.790116666666655
15540,49.123449999999984
15560,49.45678333333332
15580,49.790116666666655
15600,50.123449999999984
15620,50.45678333333332
15640,50.790116666666655
15660,51.123449999999984
15680,51.45678333333332
15700,51.790116666666655
15720,52.123449999999984
15740,52.45678333333332
15760,52.790116666666655
15780,53.123449999999984
15800,53.45678333333332
15820,53.790116666666655
15840,54.123449999999984
15860,54.45678333333332
15880,54.790116666666655
15900,55.123449999999984
15920,52.02308333333334
15940,52.35641666666667
15960,52.689750000000004
15980,53.02308333333334
16000,53.35641666666667
16020,53.689750000000004
16040,54.02308333333334
16060,54.35641666666667
16080,54.689750000000004
16100,52.93836666666666
16120,53.17524999999999
16140,53.50858333333333
16160,52.36236666666667
16180,52.6957
16200,54.416850000000004
16220,54.75018333333334
16240,55.083516666666675
16260,54.02903333333334
16280,52.90138333333334
16300,53.23471666666668
16320,53.56805000000001
16340,53.90138333333334
16360,54.23471666666668
16380,54.56805000000001
16400,54.90138333333334
16420,55.23471666666668
16440,55.56805000000001
16460,55.90138333333334
16480,56.23471666666668
16500,56.56805000000001
16520,56.90138333333334
16540,52.08491666666666
16560,52.418249999999986
16580,52.75158333333332
16600,53.08491666666666
16620,53.418249999999986
16640,53.75158333333332
16660,54.08491666666666
16680,51.52008333333333
16700,51.85341666666667
16720,52.186749999999996
16740,52.52008333333333
16760,38.75919999999999
16780,39.09253333333333
16800,39.425866666666664
16820,39.75919999999999
16840,38.43668333333332
16860,38.77001666666665
16880,39.103349999999985
16900,39.43668333333332
16920,39.77001666666665
16940,39.10409999999999
16960,39.43743333333332
16980,39.77076666666665
17000,40.10409999999999
17020,38.47458333333334
17040,38.80791666666667
17060,39.14125000000001
17080,39.47458333333334
17100,39.80791666666667
17120,40.14125000000001
17140,40.47458333333334
17160,40.80791666666667
17180,41.14125000000001
17200,41.47458333333334
17220,41.80791666666667
17240,42.14125000000001
17260,42.47458333333334
17280,42.80791666666667
17300,43.14125000000001
17320,43.47458333333334
17340,43.80791666666667
17360,44.14125000000001
17380,44.47458333333334
17400,44.80791666666667
17420,45.14125000000001
17440,45.47458333333334
17460,45.80791666666667
17480,46.14125000000001
17500,46.47458333333334
17520,46.80791666666667
17540,47.14125000000001
17560,47.47458333333334
17580,47.80791666666667
17600,48.14125000000001
17620,48.47458333333334
17640,48.80791666666667
17660,49.14125000000001
17680,49.47458333333334
17700,49.80791666666667
17720,50.14125000000001
17740,50.47458333333334
17760,42.37041666666667
17780,42.70375000000001
17800,43.03708333333334
17820,43.37041666666667
17840,43.70375000000001
17860,44.03708333333334
17880,44.37041666666667
17900,44.70375000000001
17920,45.03708333333334
17940,45.37041666666667
17960,45.70375000000001
17980,46.03708333333334
18000,46.37041666666667
18020,46.70375000000001
18040,47.03708333333334
18060,47.37041666666667
18080,47.70375000000001
18100,48.03708333333334
18120,48.37041666666667
18140,48.70375000000001
18160,49.03708333333334
18180,49.37041666666667
18200,49.70375000000001
18220,50.03708333333334
18240,50.37041666666667
18260,50.70375000000001
18280,51.03708333333334
18300,51.37041666666667
18320,51.70375000000001
18340,51.51030000000001
18360,51.84363333333334
18380,47.90756666666666
18400,48.240899999999996
18420,48.57423333333333
18440,48.90756666666666
18460,49.240899999999996
18480,49.57423333333333
18500,49.90756666666666
18520,50.240899999999996
18540,50.57423333333333
18560,50.90756666666666
18580,51.240899999999996
18600,44.82233333333333
18620,45.15566666666667
18640,45.489000000000004
18660,45.82233333333333
18680,46.15566666666667
18700,46.489000000000004
18720,46.82233333333333
18740,47.15566666666667
18760,47.489000000000004
18780,47.82233333333333
18800,45.240083333333345
18820,45.57341666666668
18840,45.90675000000001
18860,46.240083333333345
18880,46.57341666666668
18900,46.90675000000001
18920,47.240083333333345
18940,47.57341666666668
18960,47.90675000000001
18980,48.240083333333345
19000,48.57341666666668
19020,48.90675000000001
19040,49.240083333333345
19060,49.57341666666668
19080,49.90675000000001
19100,50.240083333333345
19120,50.57341666666668
19140,50.90675000000001
19160,51.240083333333345
19180,51.57341666666668
19200,51.90675000000001
19220,52.240083333333345
19240,52.57341666666668
19260,52.90675000000001
19280,53.240083333333345
19300,53.57341666666668
19320,53.90675000000001
19340,54.240083333333345
19360,54.57341666666668
19380,54.90675000000001
19400,55.240083333333345
19420,55.57341666666668
19440,55.90675000000001
19460,56.240083333333345
19480,56.57341666666668
19500,56.90675000000001
19520,57.240083333333345
19540,57.57341666666668
19560,57.90675000000001
19580,58.240083333333345
19600,57.285266666666665
19620,57.6186
19640,57.951933333333336
19660,58.285266666666665
19680,58.6186
19700,58.951933333333336
19720,59.285266666666665
19740,59.10394999999998
19760,59.43728333333332
19780,59.770616666666655
19800,60.10394999999998
19820,60.43728333333332
19840,52.440833333333345
19860,52.77416666666668
19880,53.10750000000001
19900,53.440833333333345
19920,53.77416666666668
19940,54.10750000000001
19960,54.440833333333345
19980,54.77416666666668
20000,55.10750000000001
20020,55.440833333333345
20040,55.77416666666668
20060,56.10750000000001
20080,56.440833333333345
20100,56.77416666666668
20120,57.10750000000001
20140,57.440833333333345
20160,57.77416666666668
20180,58.10750000000001
20200,58.440833333333345
20220,58.77416666666668
20240,59.10750000000001
20260,59.440833333333345
20280,59.77416666666668
20300,60.10750000000001
20320,60.440833333333345
20340,60.77416666666668
20360,61.10750000000001
20380,61.440833333333345
20400,61.77416666666668
20420,62.10750000000001
20440,62.440833333333345
20460,62.77416666666668
20480,63.10750000000001
20500,63.440833333333345
20520,63.77416666666668
20540,64.10750000000002
20560,64.44083333333334
20580,64.77416666666667
20600,65.10750000000002
20620,65.44083333333334
20640,65.77416666666667
20660,66.10750000000002
20680,66.44083333333334
20700,66.77416666666667
20720,67.10750000000002
20740,67.44083333333334
20760,67.77416666666667
20780,42.058466666666696
20800,42.391800000000025
20820,42.72513333333336
20840,43.058466666666696
20860,43.391800000000025
20880,43.72513333333336
20900,44.058466666666696
20920,44.391800000000025
20940,44.72513333333336
20960,45.058466666666696
20980,45.391800000000025
21000,45.72513333333336
21020,46.058466666666696
21040,46.391800000000025
21060,46.72513333333336
21080,47.058466666666696
21100,47.391800000000025
21120,47.72513333333336
21140,48.058466666666696
21160,48.391800000000025
21180,48.72513333333336
21200,49.058466666666696
21220,49.391800000000025
21240,49.72513333333336
21260,50.058466666666696
21280,50.391800000000025
21300,50.72513333333336
21320,51.058466666666696
21340,51.391800000000025
21360,51.72513333333336
21380,52.058466666666696
21400,52.391800000000025
21420,52.72513333333336
21440,53.058466666666696
21460,53.391800000000025
21480,53.72513333333336
21500,54.058466666666696
21520,54.391800000000025
21540,54.72513333333336
21560,55.058466666666696
21580,55.391800000000025
21600,55.72513333333336
21620,56.058466666666696
21640,55.03518333333334
21660,55.36851666666668
21680,55.701850000000015
21700,56.03518333333334
21720,56.36851666666668
21740,56.701850000000015
21760,57.03518333333334
21780,57.36851666666668
21800,57.701850000000015
21820,58.03518333333334
21840,58.36851666666668
21860,58.701850000000015
21880,59.03518333333334
21900,59.36851666666668
21920,59.701850000000015
21940,60.03518333333334
21960,60.36851666666668
21980,60.701850000000015
22000,61.03518333333334
22020,61.36851666666668
22040,61.701850000000015
22060,62.03518333333334
22080,62.36851666666668
22100,40.827316666666654
22120,41.16064999999999
22140,41.49398333333332
22160,41.827316666666654
22180,42.16064999999999
22200,42.49398333333332
22220,42.827316666666654
22240,43.16064999999999
22260,43.49398333333332
22280,43.827316666666654
22300,44.16064999999999
22320,44.49398333333332
22340,44.827316666666654
22360,45.16064999999999
22380,45.49398333333332
22400,45.827316666666654
22420,46.16064999999999
22440,46.49398333333332
22460,46.827316666666654
22480,47.16064999999999
22500,47.49398333333332
22520,47.827316666666654
22540,48.16064999999999
22560,48.49398333333332
22580,48.827316666666654
22600,49.16064999999999
22620,49.49398333333332
22640,49.827316666666654
22660,50.16064999999999
22680,50.49398333333332
22700,50.827316666666654
22720,51.16064999999999
22740,51.49398333333332
22760,51.827316666666654
22780,52.16064999999999
22800,52.49398333333332
22820,52.827316666666654
22840,53.16064999999999
22860,53.49398333333332
22880,53.827316666666654
22900,54.16064999999999
22920,54.49398333333332
22940,54.827316666666654
22960,55.16064999999999
22980,55.49398333333332
23000,55.827316666666654
23020,56.16064999999999
23040,56.49398333333332
23060,56.827316666666654
23080,53.15310000000002
23100,53.48643333333336
23120,53.819766666666695
23140,54.15310000000002
23160,54.48643333333336
23180,54.819766666666695
23200,47.95914999999999
23220,48.292483333333315
23240,48.62581666666665
23260,48.95914999999999
23280,49.292483333333315
23300,49.62581666666665
23320,49.95914999999999
23340,50.292483333333315
23360,50.62581666666665
23380,50.95914999999999
23400,51.292483333333315
23420,51.62581666666665
23440,51.95914999999999
23460,52.292483333333315
23480,52.62581666666665
23500,52.95914999999999
23520,53.292483333333315
23540,53.62581666666665
23560,53.95914999999999
23580,54.292483333333315
23600,54.62581666666665
23620,54.95914999999999
23640,55.292483333333315
23660,52.908750000000026
23680,53.242083333333355
23700,53.57541666666669
23720,53.908750000000026
23740,54.242083333333355
23760,54.57541666666669
23780,54.908750000000026
23800,54.24641666666666
23820,54.57975
23840,53.631950000000025
23860,53.96528333333335
23880,54.29861666666669
23900,54.631950000000025
23920,53.72048333333332
23940,54.053816666666656
23960,53.67511666666669
23980,54.008450000000025
24000,54.34178333333336
24020,54.67511666666669
24040,55.008450000000025
24060,55.34178333333336
24080,54.965500000000006
24100,55.29883333333334
24120,55.63216666666667
24140,55.965500000000006
24160,56.29883333333334
24180,56.63216666666667
24200,56.965500000000006
24220,57.14463333333333
24240,56.38488333333335
24260,56.71821666666668
24280,57.05155000000001
24300,56.93984999999999
24320,57.27318333333333
24340,57.60651666666666
24360,57.93984999999999
24380,58.27318333333333
24400,58.60651666666666
24420,48.90761666666664
24440,49.24094999999998
24460,49.574283333333305
24480,49.90761666666664
24500,50.24094999999998
24520,50.574283333333305
24540,50.90761666666664
24560,51.24094999999998
24580,51.574283333333305
24600,51.90761666666664
24620,52.24094999999998
24640,52.574283333333305
24660,52.90761666666664
24680,53.24094999999998
24700,50.24641666666666
24720,50.57975
24740,50.91308333333333
24760,51.24641666666666
24780,51.57975
24800,51.91308333333333
24820,45.77483333333336
24840,46.10816666666669
24860,46.441500000000026
24880,46.77483333333336
24900,47.10816666666669
24920,47.441500000000026
24940,47.77483333333336
24960,48.10816666666669
24980,48.441500000000026
25000,48.77483333333336
25020,49.10816666666669
25040,49.441500000000026
25060,49.77483333333336
25080,50.10816666666669
25100,50.441500000000026
25120,50.77483333333336
25140,51.10816666666669
25160,51.441500000000026
25180,51.77483333333336
25200,52.10816666666669
25220,52.02643333333332
25240,52.35976666666666
25260,42.68665000000001
25280,43.01998333333334
25300,43.35331666666668
25320,43.68665000000001
25340,44.01998333333334
25360,44.35331666666668
25380,44.68665000000001
25400,45.01998333333334
25420,45.35331666666668
25440,45.68665000000001
25460,46.01998333333334
25480,46.35331666666668
25500,46.68665000000001
25520,47.01998333333334
25540,47.35331666666668
25560,47.68665000000001
25580,48.01998333333334
25600,48.35331666666668
25620,48.68665000000001
25640,49.01998333333334
25660,49.35331666666668
25680,49.68665000000001
25700,50.01998333333334
25720,50.35331666666668
25740,50.68665000000001
25760,51.01998333333334
25780,51.35331666666668
25800,45.17969999999999
25820,45.51303333333332
25840,45.846366666666654
25860,46.17969999999999
25880,46.51303333333332
25900,46.846366666666654
25920,47.17969999999999
25940,47.51303333333332
25960,47.846366666666654
25980,48.17969999999999
26000,48.51303333333332
26020,48.846366666666654
26040,49.17969999999999
26060,49.51303333333332
26080,49.846366666666654
26100,50.17969999999999
26120,50.51303333333332
26140,50.846366666666654
26160,51.17969999999999
26180,51.51303333333332
26200,51.846366666666654
26220,52.17969999999999
26240,52.51303333333332
26260,52.846366666666654
26280,53.17969999999999
26300,53.51303333333332
26320,53.846366666666654
26340,54.17969999999999
26360,54.51303333333332
26380,54.846366666666654
26400,55.17969999999999
26420,53.016800000000025
26440,53.35013333333336
26460,51.8006
26480,52.13393333333333
26500,52.46726666666667
