Time,Air Temp,Track Temp,Humidity,Pressure,Wind Speed
1040,68.10008,93.99991999999999,38,30.040084826999998,1.3
1060,68.10008,93.99991999999999,38,30.040084826999998,1.3
1080,68.10008,95.0,38,30.041266031,3.2
1100,68.10008,95.0,38,30.041266031,3.2
1120,68.10008,95.0,38,30.041266031,3.2
1140,68.19998000000001,96.00008000000001,38,30.040084826999998,1.9
1160,68.19998000000001,96.00008000000001,38,30.040084826999998,1.9
1180,68.19998000000001,96.00008000000001,38,30.040084826999998,1.9
1200,68.10008,95.0,38,30.03801772,2.6
1220,68.10008,95.0,38,30.03801772,2.6
1240,68.10008,95.0,38,30.03801772,2.6
1260,68.0,95.0,38,30.034178806999996,1.3
1280,68.0,95.0,38,30.034178806999996,1.3
1300,68.0,95.0,38,30.034178806999996,1.3
1320,68.0,96.00008000000001,38,30.036245914000002,1.9
1340,68.0,96.00008000000001,38,30.036245914000002,1.9
1360,68.0,96.00008000000001,38,30.036245914000002,1.9
1380,68.0,96.00008000000001,38,30.036245914000002,1.9
1400,68.0,96.00008000000001,38,30.036245914000002,1.9
1420,68.0,96.00008000000001,38,30.036245914000002,1.9
1440,68.10008,96.00008000000001,38,30.037131817,2.6
1460,68.10008,96.00008000000001,38,30.037131817,2.6
1480,68.10008,96.00008000000001,38,30.037131817,2.6
1500,68.0,95.0,38,30.036245914000002,0.6
1520,68.0,95.0,38,30.036245914000002,0.6
1540,68.0,95.0,38,30.036245914000002,0.6
1560,68.0,96.00008000000001,38,30.034178806999996,0.0
1580,68.0,96.00008000000001,38,30.034178806999996,0.0
1600,68.0,96.00008000000001,38,30.034178806999996,0.0
1620,68.0,98.00005999999999,38,30.034178806999996,1.9
1640,68.0,98.00005999999999,38,30.034178806999996,1.9
1660,68.0,98.00005999999999,38,30.034178806999996,1.9
1680,68.10008,98.00005999999999,38,30.03506471,0.6
1700,68.10008,98.00005999999999,38,30.03506471,0.6
1720,68.10008,98.00005999999999,38,30.03506471,0.6
1740,68.30006,98.00005999999999,38,30.032111699999998,3.2
1760,68.30006,98.00005999999999,38,30.032111699999998,3.2
1780,68.30006,98.00005999999999,38,30.032111699999998,3.2
1800,68.30006,98.00005999999999,38,30.02915869,0.6
1820,68.30006,98.00005999999999,38,30.02915869,0.6
1840,68.30006,98.00005999999999,38,30.02915869,0.6
1860,68.30006,96.99998000000001,38,30.032111699999998,2.6
1880,68.30006,96.99998000000001,38,30.032111699999998,2.6
1900,68.30006,96.99998000000001,38,30.032111699999998,2.6
1920,68.30006,96.00008000000001,37,30.031225796999998,5.2
1940,68.30006,96.00008000000001,37,30.031225796999998,5.2
1960,68.30006,96.00008000000001,37,30.031225796999998,5.2
1980,68.10008,93.99991999999999,37,30.02915869,1.9
2000,68.10008,93.99991999999999,37,30.02915869,1.9
2020,68.10008,93.99991999999999,37,30.02915869,1.9
2040,68.0,95.0,38,30.027977485999997,1.9
2060,68.0,95.0,38,30.027977485999997,1.9
2080,68.0,95.0,38,30.027977485999997,1.9
2100,67.89992,96.00008000000001,38,30.02915869,1.3
2120,67.89992,96.00008000000001,38,30.02915869,1.3
2140,67.89992,96.00008000000001,38,30.02915869,1.3
2160,67.89992,96.00008000000001,38,30.027977485999997,1.9
2180,67.89992,96.00008000000001,38,30.027977485999997,1.9
2200,67.89992,96.00008000000001,38,30.027977485999997,1.9
2220,67.89992,96.00008000000001,38,30.02620568,1.9
2240,67.89992,96.00008000000001,38,30.02620568,1.9
2260,67.89992,96.00008000000001,38,30.02620568,1.9
2280,67.89992,96.00008000000001,38,30.025024476,1.3
2300,67.89992,96.00008000000001,38,30.025024476,1.3
2320,67.89992,96.00008000000001,38,30.025024476,1.3
2340,68.0,96.99998000000001,38,30.02620568,2.6
2360,68.0,96.99998000000001,38,30.02620568,2.6
2380,68.0,96.99998000000001,38,30.02620568,2.6
2400,67.89992,96.00008000000001,37,30.024138573000002,2.6
2420,67.89992,96.00008000000001,37,30.024138573000002,2.6
2440,67.89992,96.00008000000001,37,30.024138573000002,2.6
2460,67.89992,96.00008000000001,38,30.02325267,4.6
2480,67.89992,96.00008000000001,38,30.02325267,4.6
2500,67.89992,96.00008000000001,38,30.02325267,4.6
2520,67.80001999999999,96.00008000000001,37,30.02325267,2.6
2540,67.80001999999999,96.00008000000001,37,30.02325267,2.6
2560,67.80001999999999,96.00008000000001,37,30.02325267,2.6
2580,67.80001999999999,96.00008000000001,38,30.02325267,3.2
2600,67.80001999999999,96.00008000000001,38,30.02325267,3.2
2620,67.80001999999999,96.00008000000001,38,30.02325267,3.2
2640,67.80001999999999,96.00008000000001,37,30.024138573000002,0.6
2660,67.80001999999999,96.00008000000001,37,30.024138573000002,0.6
2680,67.80001999999999,96.00008000000001,37,30.024138573000002,0.6
2700,67.80001999999999,96.99998000000001,37,30.021185563000003,1.9
2720,67.80001999999999,96.99998000000001,37,30.021185563000003,1.9
2740,67.80001999999999,96.99998000000001,37,30.021185563000003,1.9
2760,67.80001999999999,98.00005999999999,37,30.019118455999998,1.3
2780,67.80001999999999,98.00005999999999,37,30.019118455999998,1.3
2800,67.80001999999999,98.00005999999999,37,30.019118455999998,1.3
2820,67.89992,98.00005999999999,37,30.019118455999998,7.2
2840,67.89992,98.00005999999999,37,30.019118455999998,7.2
2860,67.89992,98.00005999999999,37,30.019118455999998,7.2
2880,67.80001999999999,96.99998000000001,36,30.017051349000003,4.6
2900,67.80001999999999,96.99998000000001,36,30.017051349000003,4.6
2920,67.80001999999999,96.99998000000001,36,30.017051349000003,4.6
2940,67.80001999999999,96.00008000000001,36,30.020004359,5.9
2960,67.80001999999999,96.00008000000001,36,30.020004359,5.9
2980,67.80001999999999,96.00008000000001,36,30.020004359,5.9
3000,67.80001999999999,96.00008000000001,37,30.019118455999998,1.9
3020,67.80001999999999,96.00008000000001,37,30.019118455999998,1.9
3040,67.80001999999999,96.00008000000001,37,30.019118455999998,1.9
3060,67.60004,96.00008000000001,37,30.019118455999998,1.3
3080,67.60004,96.00008000000001,37,30.019118455999998,1.3
3100,67.60004,96.00008000000001,37,30.019118455999998,1.3
3120,67.69994,96.99998000000001,37,30.018232553,0.6
3140,67.69994,96.99998000000001,37,30.018232553,0.6
3160,67.69994,96.99998000000001,37,30.018232553,0.6
3180,67.80001999999999,96.99998000000001,37,30.017051349000003,1.9
3200,67.80001999999999,96.99998000000001,37,30.017051349000003,1.9
3220,67.80001999999999,96.99998000000001,37,30.017051349000003,1.9
3240,67.89992,96.99998000000001,36,30.017051349000003,1.3
3260,67.89992,96.99998000000001,36,30.017051349000003,1.3
3280,67.89992,96.99998000000001,36,30.017051349000003,1.3
3300,67.89992,96.00008000000001,37,30.017051349000003,2.6
3320,67.89992,96.00008000000001,37,30.017051349000003,2.6
3340,67.89992,96.00008000000001,37,30.017051349000003,2.6
3360,68.0,96.99998000000001,37,30.014984241999997,2.6
3380,68.0,96.99998000000001,37,30.014984241999997,2.6
3400,68.0,96.99998000000001,37,30.014984241999997,2.6
3420,68.0,96.00008000000001,38,30.014984241999997,1.9
3440,68.0,96.00008000000001,38,30.014984241999997,1.9
3460,68.0,96.00008000000001,38,30.014984241999997,1.9
3480,68.0,96.99998000000001,38,30.016165446,1.9
3500,68.0,96.99998000000001,38,30.016165446,1.9
3520,68.0,96.99998000000001,38,30.016165446,1.9
3540,68.0,96.99998000000001,38,30.017051349000003,0.0
3560,68.0,96.99998000000001,38,30.017051349000003,0.0
3580,68.0,96.99998000000001,38,30.017051349000003,0.0
3600,68.10008,98.00005999999999,38,30.018232553,1.3
3620,68.10008,98.00005999999999,38,30.018232553,1.3
3640,68.10008,98.00005999999999,38,30.018232553,1.3
3660,68.10008,98.00005999999999,38,30.017051349000003,1.3
3680,68.10008,98.00005999999999,38,30.017051349000003,1.3
3700,68.10008,98.00005999999999,38,30.017051349000003,1.3
3720,68.19998000000001,98.00005999999999,37,30.018232553,1.9
3740,68.19998000000001,98.00005999999999,37,30.018232553,1.9
3760,68.19998000000001,98.00005999999999,37,30.018232553,1.9
3780,68.10008,96.99998000000001,37,30.016165446,1.9
3800,68.10008,96.99998000000001,37,30.016165446,1.9
3820,68.10008,96.99998000000001,37,30.016165446,1.9
3840,68.0,93.00001999999999,38,30.016165446,1.9
3860,68.0,93.00001999999999,38,30.016165446,1.9
3880,68.0,93.00001999999999,38,30.016165446,1.9
3900,67.89992,89.00005999999999,37,30.014098339,1.3
3920,67.89992,89.00005999999999,37,30.014098339,1.3
3940,67.89992,89.00005999999999,37,30.014098339,1.3
3960,67.80001999999999,84.99991999999999,37,30.014984241999997,2.6
3980,67.80001999999999,84.99991999999999,37,30.014984241999997,2.6
4000,67.80001999999999,84.99991999999999,37,30.014984241999997,2.6
4020,67.80001999999999,82.99994000000001,36,30.014984241999997,0.6
4040,67.80001999999999,82.99994000000001,36,30.014984241999997,0.6
4060,67.80001999999999,82.99994000000001,36,30.014984241999997,0.6
4080,67.80001999999999,80.99996,36,30.014984241999997,2.6
4100,67.80001999999999,80.99996,36,30.014984241999997,2.6
4120,67.80001999999999,80.99996,36,30.014984241999997,2.6
4140,67.69994,80.00005999999999,36,30.018232553,2.6
4160,67.69994,80.00005999999999,36,30.018232553,2.6
4180,67.69994,80.00005999999999,36,30.018232553,2.6
4200,67.69994,78.00008000000001,36,30.018232553,3.2
4220,67.69994,78.00008000000001,36,30.018232553,3.2
4240,67.69994,78.00008000000001,36,30.018232553,3.2
4260,67.60004,77.0,36,30.018232553,2.6
4280,67.60004,77.0,36,30.018232553,2.6
4300,67.60004,77.0,36,30.018232553,2.6
4320,67.29998,75.99991999999999,36,30.016165446,1.9
4340,67.29998,75.99991999999999,36,30.016165446,1.9
4360,67.29998,75.99991999999999,36,30.016165446,1.9
4380,67.20008,75.99991999999999,36,30.018232553,0.6
4400,67.20008,75.99991999999999,36,30.018232553,0.6
4420,67.20008,75.99991999999999,36,30.018232553,0.6
4440,67.1,75.99991999999999,37,30.018232553,1.3
4460,67.1,75.99991999999999,37,30.018232553,1.3
4480,67.1,75.99991999999999,37,30.018232553,1.3
4500,67.20008,75.00001999999999,37,30.017051349000003,1.9
4520,67.20008,75.00001999999999,37,30.017051349000003,1.9
4540,67.20008,75.00001999999999,37,30.017051349000003,1.9
4560,67.20008,75.00001999999999,37,30.016165446,1.9
4580,67.20008,75.00001999999999,37,30.016165446,1.9
4600,67.20008,75.00001999999999,37,30.016165446,1.9
4620,67.20008,75.00001999999999,37,30.014984241999997,1.9
4640,67.20008,75.00001999999999,37,30.014984241999997,1.9
4660,67.20008,75.00001999999999,37,30.014984241999997,1.9
4680,67.20008,75.00001999999999,37,30.016165446,1.9
4700,67.20008,75.00001999999999,37,30.016165446,1.9
4720,67.20008,75.00001999999999,37,30.016165446,1.9
4740,67.40006,75.00001999999999,37,30.016165446,2.6
4760,67.40006,75.00001999999999,37,30.016165446,2.6
4780,67.40006,75.00001999999999,37,30.016165446,2.6
4800,67.49996,73.99994000000001,37,30.014984241999997,3.9
4820,67.49996,73.99994000000001,37,30.014984241999997,3.9
4840,67.49996,73.99994000000001,37,30.014984241999997,3.9
4860,67.60004,73.99994000000001,37,30.017051349000003,4.6
4880,67.60004,73.99994000000001,37,30.017051349000003,4.6
4900,67.60004,73.99994000000001,37,30.017051349000003,4.6
4920,67.60004,73.00004,37,30.017051349000003,5.2
4940,67.60004,73.00004,37,30.017051349000003,5.2
4960,67.60004,73.00004,37,30.017051349000003,5.2
4980,67.69994,73.00004,37,30.016165446,2.6
5000,67.69994,73.00004,37,30.016165446,2.6
5020,67.69994,73.00004,37,30.016165446,2.6
5040,67.69994,73.00004,37,30.018232553,1.9
5060,67.69994,73.00004,37,30.018232553,1.9
5080,67.69994,73.00004,37,30.018232553,1.9
5100,67.69994,73.00004,38,30.018232553,1.3
5120,67.69994,73.00004,38,30.018232553,1.3
5140,67.69994,73.00004,38,30.018232553,1.3
5160,67.69994,73.00004,38,30.016165446,1.3
5180,67.69994,73.00004,38,30.016165446,1.3
5200,67.69994,73.00004,38,30.016165446,1.3
5220,67.69994,73.00004,37,30.016165446,4.6
5240,67.69994,73.00004,37,30.016165446,4.6
5260,67.69994,73.00004,37,30.016165446,4.6
5280,67.80001999999999,73.00004,38,30.016165446,1.9
5300,67.80001999999999,73.00004,38,30.016165446,1.9
5320,67.80001999999999,73.00004,38,30.016165446,1.9
5340,68.0,73.99994000000001,37,30.014984241999997,3.2
5360,68.0,73.99994000000001,37,30.014984241999997,3.2
5380,68.0,73.99994000000001,37,30.014984241999997,3.2
5400,68.10008,73.99994000000001,37,30.017051349000003,2.6
5420,68.10008,73.99994000000001,37,30.017051349000003,2.6
5440,68.10008,73.99994000000001,37,30.017051349000003,2.6
5460,68.10008,75.00001999999999,37,30.017051349000003,0.6
5480,68.10008,75.00001999999999,37,30.017051349000003,0.6
5500,68.10008,75.00001999999999,37,30.017051349000003,0.6
5520,68.19998000000001,75.99991999999999,37,30.014984241999997,4.6
5540,68.19998000000001,75.99991999999999,37,30.014984241999997,4.6
5560,68.19998000000001,75.99991999999999,37,30.014984241999997,4.6
5580,68.19998000000001,77.0,37,30.016165446,0.6
5600,68.19998000000001,77.0,37,30.016165446,0.6
5620,68.19998000000001,77.0,37,30.016165446,0.6
5640,68.19998000000001,78.00008000000001,37,30.014984241999997,0.6
5660,68.19998000000001,78.00008000000001,37,30.014984241999997,0.6
5680,68.19998000000001,78.00008000000001,37,30.014984241999997,0.6
5700,68.30006,77.0,37,30.016165446,0.0
5720,68.30006,77.0,37,30.016165446,0.0
5740,68.30006,77.0,37,30.016165446,0.0
5760,68.30006,75.99991999999999,37,30.014098339,2.6
5780,68.30006,75.99991999999999,37,30.014098339,2.6
5800,68.30006,75.99991999999999,37,30.014098339,2.6
5820,68.30006,75.00001999999999,36,30.014098339,3.2
5840,68.30006,75.00001999999999,36,30.014098339,3.2
5860,68.30006,75.00001999999999,36,30.014098339,3.2
5880,68.10008,73.99994000000001,37,30.013212436,3.9
5900,68.10008,73.99994000000001,37,30.013212436,3.9
5920,68.10008,73.99994000000001,37,30.013212436,3.9
5940,68.0,73.99994000000001,37,30.013212436,1.9
5960,68.0,73.99994000000001,37,30.013212436,1.9
5980,68.0,73.99994000000001,37,30.013212436,1.9
6000,67.89992,73.00004,37,30.017051349000003,1.3
6020,67.89992,73.00004,37,30.017051349000003,1.3
6040,67.89992,73.00004,37,30.017051349000003,1.3
6060,67.89992,73.00004,37,30.018232553,0.0
6080,67.89992,73.00004,37,30.018232553,0.0
6100,67.89992,73.00004,37,30.018232553,0.0
6120,67.89992,73.00004,37,30.017051349000003,0.6
6140,67.89992,73.00004,37,30.017051349000003,0.6
6160,67.89992,73.00004,37,30.017051349000003,0.6
6180,67.89992,73.00004,37,30.016165446,1.9
6200,67.89992,73.00004,37,30.016165446,1.9
6220,67.89992,73.00004,37,30.016165446,1.9
6240,67.89992,73.00004,37,30.019118455999998,1.9
6260,67.89992,73.00004,37,30.019118455999998,1.9
6280,67.89992,73.00004,37,30.019118455999998,1.9
6300,67.89992,71.99996,36,30.014984241999997,2.6
6320,67.89992,71.99996,36,30.014984241999997,2.6
6340,67.89992,71.99996,36,30.014984241999997,2.6
6360,68.0,71.99996,37,30.017051349000003,2.6
6380,68.0,71.99996,37,30.017051349000003,2.6
6400,68.0,71.99996,37,30.017051349000003,2.6
6420,68.0,71.99996,37,30.017051349000003,1.9
6440,68.0,71.99996,37,30.017051349000003,1.9
6460,68.0,71.99996,37,30.017051349000003,1.9
6480,67.89992,71.99996,36,30.014984241999997,1.9
6500,67.89992,71.99996,36,30.014984241999997,1.9
6520,67.89992,71.99996,36,30.014984241999997,1.9
6540,67.89992,71.00005999999999,36,30.014098339,1.9
6560,67.89992,71.00005999999999,36,30.014098339,1.9
6580,67.89992,71.00005999999999,36,30.014098339,1.9
6600,67.89992,71.00005999999999,37,30.014098339,2.6
6620,67.89992,71.00005999999999,37,30.014098339,2.6
6640,67.89992,71.00005999999999,37,30.014098339,2.6
6660,67.80001999999999,71.00005999999999,36,30.014098339,1.9
6680,67.80001999999999,71.00005999999999,36,30.014098339,1.9
6700,67.80001999999999,71.00005999999999,36,30.014098339,1.9
6720,67.80001999999999,71.00005999999999,37,30.014984241999997,0.0
6740,67.80001999999999,71.00005999999999,37,30.014984241999997,0.0
6760,67.80001999999999,71.00005999999999,37,30.014984241999997,0.0
6780,67.80001999999999,71.00005999999999,37,30.014984241999997,3.2
6800,67.80001999999999,71.00005999999999,37,30.014984241999997,3.2
6820,67.80001999999999,71.00005999999999,37,30.014984241999997,3.2
6840,67.69994,71.00005999999999,37,30.016165446,0.6
6860,67.69994,71.00005999999999,37,30.016165446,0.6
6880,67.69994,71.00005999999999,37,30.016165446,0.6
6900,67.80001999999999,71.00005999999999,37,30.014098339,0.6
6920,67.80001999999999,71.00005999999999,37,30.014098339,0.6
6940,67.80001999999999,71.00005999999999,37,30.014098339,0.6
6960,67.89992,71.00005999999999,37,30.014098339,0.6
6980,67.89992,71.00005999999999,37,30.014098339,0.6
7000,67.89992,71.00005999999999,37,30.014098339,0.6
7020,67.80001999999999,71.00005999999999,37,30.014098339,1.9
7040,67.80001999999999,71.00005999999999,37,30.014098339,1.9
7060,67.80001999999999,71.00005999999999,37,30.014098339,1.9
7080,67.89992,71.00005999999999,37,30.016165446,1.9
7100,67.89992,71.00005999999999,37,30.016165446,1.9
7120,67.89992,71.00005999999999,37,30.016165446,1.9
7140,68.0,71.00005999999999,37,30.014984241999997,0.6
7160,68.0,71.00005999999999,37,30.014984241999997,0.6
7180,68.0,71.00005999999999,37,30.014984241999997,0.6
7200,68.0,71.00005999999999,37,30.013212436,1.9
7220,68.0,71.00005999999999,37,30.013212436,1.9
7240,68.0,71.00005999999999,37,30.013212436,1.9
7260,68.0,71.99996,37,30.014098339,1.9
7280,68.0,71.99996,37,30.014098339,1.9
7300,68.0,71.99996,37,30.014098339,1.9
7320,68.0,71.00005999999999,37,30.014984241999997,3.2
7340,68.0,71.00005999999999,37,30.014984241999997,3.2
7360,68.0,71.00005999999999,37,30.014984241999997,3.2
7380,68.0,71.00005999999999,37,30.016165446,0.0
7400,68.0,71.00005999999999,37,30.016165446,0.0
7420,68.0,71.00005999999999,37,30.016165446,0.0
7440,68.10008,71.99996,37,30.014984241999997,0.6
7460,68.10008,71.99996,37,30.014984241999997,0.6
7480,68.10008,71.99996,37,30.014984241999997,0.6
7500,68.10008,71.99996,37,30.016165446,0.6
7520,68.10008,71.99996,37,30.016165446,0.6
7540,68.10008,71.99996,37,30.016165446,0.6
7560,68.30006,71.99996,37,30.016165446,0.6
7580,68.30006,71.99996,37,30.016165446,0.6
7600,68.30006,71.99996,37,30.016165446,0.6
7620,68.30006,71.99996,37,30.016165446,1.9
7640,68.30006,71.99996,37,30.016165446,1.9
7660,68.30006,71.99996,37,30.016165446,1.9
7680,68.39996,71.99996,37,30.018232553,0.0
7700,68.39996,71.99996,37,30.018232553,0.0
7720,68.39996,71.99996,37,30.018232553,0.0
7740,68.39996,71.99996,37,30.017051349000003,0.0
7760,68.39996,71.99996,37,30.017051349000003,0.0
7780,68.39996,71.99996,37,30.017051349000003,0.0
7800,68.50004,71.99996,37,30.018232553,0.6
7820,68.50004,71.99996,37,30.018232553,0.6
7840,68.50004,71.99996,37,30.018232553,0.6
7860,68.50004,71.99996,37,30.019118455999998,1.3
7880,68.50004,71.99996,37,30.019118455999998,1.3
7900,68.50004,71.99996,37,30.019118455999998,1.3
7920,68.50004,71.99996,37,30.019118455999998,0.0
7940,68.50004,71.99996,37,30.019118455999998,0.0
7960,68.50004,71.99996,37,30.019118455999998,0.0
7980,68.50004,71.99996,36,30.020004359,1.3
8000,68.50004,71.99996,36,30.020004359,1.3
8020,68.50004,71.99996,36,30.020004359,1.3
8040,68.50004,71.99996,36,30.019118455999998,0.6
8060,68.50004,71.99996,36,30.019118455999998,0.6
8080,68.50004,71.99996,36,30.019118455999998,0.6
8100,68.50004,71.00005999999999,36,30.020004359,1.9
8120,68.50004,71.00005999999999,36,30.020004359,1.9
8140,68.50004,71.00005999999999,36,30.020004359,1.9
8160,68.50004,71.00005999999999,36,30.021185563000003,1.3
8180,68.50004,71.00005999999999,36,30.021185563000003,1.3
8200,68.50004,71.00005999999999,36,30.021185563000003,1.3
8220,68.50004,71.00005999999999,36,30.02325267,1.9
8240,68.50004,71.00005999999999,36,30.02325267,1.9
8260,68.50004,71.00005999999999,36,30.02325267,1.9
8280,68.59994,71.99996,36,30.022071466,1.3
8300,68.59994,71.99996,36,30.022071466,1.3
8320,68.59994,71.99996,36,30.022071466,1.3
8340,68.59994,71.99996,36,30.021185563000003,0.6
8360,68.59994,71.99996,36,30.021185563000003,0.6
8380,68.59994,71.99996,36,30.021185563000003,0.6
8400,68.59994,71.99996,36,30.021185563000003,0.6
8420,68.59994,71.99996,36,30.021185563000003,0.6
8440,68.59994,71.99996,36,30.021185563000003,0.6
8460,68.59994,71.99996,36,30.022071466,1.3
8480,68.59994,71.99996,36,30.022071466,1.3
8500,68.59994,71.99996,36,30.022071466,1.3
8520,68.59994,71.99996,36,30.02325267,1.3
8540,68.59994,71.99996,36,30.02325267,1.3
8560,68.59994,71.99996,36,30.02325267,1.3
8580,68.59994,71.99996,36,30.021185563000003,2.6
8600,68.59994,71.99996,36,30.021185563000003,2.6
8620,68.59994,71.99996,36,30.021185563000003,2.6
8640,68.50004,71.99996,36,30.022071466,3.2
8660,68.50004,71.99996,36,30.022071466,3.2
8680,68.50004,71.99996,36,30.022071466,3.2
8700,68.30006,71.00005999999999,36,30.02325267,2.6
8720,68.30006,71.00005999999999,36,30.02325267,2.6
8740,68.30006,71.00005999999999,36,30.02325267,2.6
8760,68.19998000000001,71.00005999999999,36,30.02325267,1.9
8780,68.19998000000001,71.00005999999999,36,30.02325267,1.9
8800,68.19998000000001,71.00005999999999,36,30.02325267,1.9
8820,68.0,71.00005999999999,36,30.024138573000002,1.3
8840,68.0,71.00005999999999,36,30.024138573000002,1.3
8860,68.0,71.00005999999999,36,30.024138573000002,1.3
8880,68.0,71.00005999999999,36,30.024138573000002,1.3
8900,68.0,71.00005999999999,36,30.024138573000002,1.3
8920,68.0,71.00005999999999,36,30.024138573000002,1.3
8940,67.89992,71.00005999999999,37,30.024138573000002,0.6
8960,67.89992,71.00005999999999,37,30.024138573000002,0.6
8980,67.89992,71.00005999999999,37,30.024138573000002,0.6
9000,67.80001999999999,71.00005999999999,37,30.024138573000002,2.6
9020,67.80001999999999,71.00005999999999,37,30.024138573000002,2.6
9040,67.80001999999999,71.00005999999999,37,30.024138573000002,2.6
9060,67.69994,71.00005999999999,37,30.024138573000002,1.3
9080,67.69994,71.00005999999999,37,30.024138573000002,1.3
9100,67.69994,71.00005999999999,37,30.024138573000002,1.3
9120,67.69994,71.00005999999999,36,30.025024476,1.3
9140,67.69994,71.00005999999999,36,30.025024476,1.3
9160,67.69994,71.00005999999999,36,30.025024476,1.3
9180,67.60004,69.99998000000001,36,30.022071466,1.9
9200,67.60004,69.99998000000001,36,30.022071466,1.9
9220,67.60004,69.99998000000001,36,30.022071466,1.9
9240,67.60004,69.99998000000001,36,30.022071466,6.5
9260,67.60004,69.99998000000001,36,30.022071466,6.5
9280,67.60004,69.99998000000001,36,30.022071466,6.5
9300,67.60004,69.00008000000001,35,30.02325267,0.6
9320,67.60004,69.00008000000001,35,30.02325267,0.6
9340,67.60004,69.00008000000001,35,30.02325267,0.6
9360,67.49996,69.00008000000001,35,30.024138573000002,2.6
9380,67.49996,69.00008000000001,35,30.024138573000002,2.6
9400,67.49996,69.00008000000001,35,30.024138573000002,2.6
9420,67.49996,69.00008000000001,35,30.025024476,1.3
9440,67.49996,69.00008000000001,35,30.025024476,1.3
9460,67.49996,69.00008000000001,35,30.025024476,1.3
9480,67.49996,69.00008000000001,35,30.027091583,5.2
9500,67.49996,69.00008000000001,35,30.027091583,5.2
9520,67.49996,69.00008000000001,35,30.027091583,5.2
9540,67.49996,69.00008000000001,35,30.027091583,0.0
9560,67.49996,69.00008000000001,35,30.027091583,0.0
9580,67.49996,69.00008000000001,35,30.027091583,0.0
9600,67.49996,69.00008000000001,35,30.025024476,0.6
9620,67.49996,69.00008000000001,35,30.025024476,0.6
9640,67.49996,69.00008000000001,35,30.025024476,0.6
9660,67.49996,69.00008000000001,35,30.02620568,2.6
9680,67.49996,69.00008000000001,35,30.02620568,2.6
9700,67.49996,69.00008000000001,35,30.02620568,2.6
9720,67.49996,69.00008000000001,35,30.024138573000002,1.3
9740,67.49996,69.00008000000001,35,30.024138573000002,1.3
9760,67.49996,69.00008000000001,35,30.024138573000002,1.3
9780,67.49996,69.00008000000001,35,30.02620568,1.9
9800,67.49996,69.00008000000001,35,30.02620568,1.9
9820,67.49996,69.00008000000001,35,30.02620568,1.9
9840,67.49996,69.00008000000001,35,30.025024476,1.3
